학교종류명,설립구분,학교명,남녀공학구분명,고등학교구분명,도로명주소,도로명상세주소
고등학교,공립,서울도시과학기술고등학교,남여공학,특목고,서울특별시 성북구 종암로 196,(하월곡동/서울도시과학기술고등학교)
고등학교,공립,서울도시과학기술고등학교,남여공학,특목고,서울특별시 성북구 종암로 196,(하월곡동/서울도시과학기술고등학교)
고등학교,공립,서울도시과학기술고등학교,남여공학,특목고,서울특별시 성북구 종암로 196,(하월곡동/서울도시과학기술고등학교)
고등학교,공립,서울도시과학기술고등학교,남여공학,특목고,서울특별시 성북구 종암로 196,(하월곡동/서울도시과학기술고등학교)
고등학교,공립,서울도시과학기술고등학교,남여공학,특목고,서울특별시 성북구 종암로 196,(하월곡동/서울도시과학기술고등학교)
고등학교,사립,성덕고등학교,남여공학,일반고,서울특별시 강동구 구천면로 396,(천호동)
고등학교,사립,성덕고등학교,남여공학,일반고,서울특별시 강동구 구천면로 396,(천호동)
고등학교,사립,성덕고등학교,남여공학,일반고,서울특별시 강동구 구천면로 396,(천호동)
고등학교,사립,성덕고등학교,남여공학,일반고,서울특별시 강동구 구천면로 396,(천호동)
고등학교,사립,성덕고등학교,남여공학,일반고,서울특별시 강동구 구천면로 396,(천호동)
고등학교,사립,성덕고등학교,남여공학,일반고,서울특별시 강동구 구천면로 396,(천호동)
고등학교,사립,성덕고등학교,남여공학,일반고,서울특별시 강동구 구천면로 396,(천호동)
고등학교,사립,성덕고등학교,남여공학,일반고,서울특별시 강동구 구천면로 396,(천호동)
고등학교,공립,가재울고등학교,남여공학,일반고,서울특별시 서대문구 수색로 100-35,(북가좌동)
고등학교,공립,가재울고등학교,남여공학,일반고,서울특별시 서대문구 수색로 100-35,(북가좌동)
고등학교,공립,가재울고등학교,남여공학,일반고,서울특별시 서대문구 수색로 100-35,(북가좌동)
고등학교,공립,가재울고등학교,남여공학,일반고,서울특별시 서대문구 수색로 100-35,(북가좌동)
평생학교(고)-2년6학기,사립,학력인정 청량정보고등학교(2년제),남여공학,특성화고,서울특별시 동대문구 답십리로15길 32,(전농동/ 청량정보고등학교)
평생학교(고)-2년6학기,사립,학력인정 청량정보고등학교(2년제),남여공학,특성화고,서울특별시 동대문구 답십리로15길 32,(전농동/ 청량정보고등학교)
평생학교(고)-3년6학기,사립,학력인정 한림연예예술고등학교,남여공학,특성화고,서울특별시 송파구 충민로 172,(장지동/ 한림연예예술고교)
평생학교(고)-3년6학기,사립,학력인정 한림연예예술고등학교,남여공학,특성화고,서울특별시 송파구 충민로 172,(장지동/ 한림연예예술고교)
평생학교(고)-3년6학기,사립,학력인정 한림연예예술고등학교,남여공학,특성화고,서울특별시 송파구 충민로 172,(장지동/ 한림연예예술고교)
평생학교(고)-3년6학기,사립,학력인정 한림연예예술고등학교,남여공학,특성화고,서울특별시 송파구 충민로 172,(장지동/ 한림연예예술고교)
평생학교(고)-3년6학기,사립,학력인정 한림연예예술고등학교,남여공학,특성화고,서울특별시 송파구 충민로 172,(장지동/ 한림연예예술고교)
평생학교(고)-3년6학기,사립,학력인정 한림연예예술고등학교,남여공학,특성화고,서울특별시 송파구 충민로 172,(장지동/ 한림연예예술고교)
평생학교(고)-2년6학기,사립,학력인정 한림실업고등학교(2년제),남여공학,특성화고,서울특별시 송파구 충민로 172,(장지동/ 한림연예예술고교)
평생학교(고)-2년6학기,사립,학력인정 한림실업고등학교(2년제),남여공학,특성화고,서울특별시 송파구 충민로 172,(장지동/ 한림연예예술고교)
평생학교(고)-2년6학기,사립,학력인정 청암고등학교(2년제),남여공학,일반고,서울특별시 노원구 중계로 244,(중계동/청암중고등학교)
평생학교(고)-2년6학기,사립,학력인정 청암고등학교(2년제),남여공학,일반고,서울특별시 노원구 중계로 244,(중계동/청암중고등학교)
평생학교(고)-2년6학기,사립,학력인정 진형고등학교(2년제),남여공학,일반고,서울특별시 종로구 종로 386,(숭인동/ 진형빌딩)
평생학교(고)-2년6학기,사립,학력인정 진형고등학교(2년제),남여공학,일반고,서울특별시 종로구 종로 386,(숭인동/ 진형빌딩)
평생학교(고)-2년6학기,사립,학력인정 일성여자고등학교(2년제),여,일반고,서울특별시 마포구 마포대로11다길 11-6,(염리동/ 일성여자중고등학교)
평생학교(고)-2년6학기,사립,학력인정 일성여자고등학교(2년제),여,일반고,서울특별시 마포구 마포대로11다길 11-6,(염리동/ 일성여자중고등학교)
평생학교(고)-2년6학기,사립,학력인정 신동신정보산업고등학교(2년제),남여공학,,서울특별시 동작구 동작대로33마길 27-1,(사당동/ 신동신중 정보산업 고등학교)
평생학교(고)-2년6학기,사립,학력인정 신동신정보산업고등학교(2년제),남여공학,,서울특별시 동작구 동작대로33마길 27-1,(사당동/ 신동신중 정보산업 고등학교)
평생학교(고)-3년6학기,사립,학력인정 청량정보고등학교,남여공학,특성화고,서울특별시 동대문구 답십리로15길 32,(전농동/ 청량정보고등학교)
평생학교(고)-3년6학기,사립,학력인정 청량정보고등학교,남여공학,특성화고,서울특별시 동대문구 답십리로15길 32,(전농동/ 청량정보고등학교)
평생학교(고)-2년6학기,사립,학력인정 정암미용고등학교(2년제),남여공학,특성화고,서울특별시 동대문구 왕산로 225,(청량리동)
평생학교(고)-2년6학기,사립,학력인정 정암미용고등학교(2년제),남여공학,특성화고,서울특별시 동대문구 왕산로 225,(청량리동)
평생학교(고)-3년6학기,사립,학력인정 서울자동차고등학교,남여공학,특성화고,서울특별시 용산구 백범로45길 15,(효창동/ 서울자동차고등학교)
평생학교(고)-3년6학기,사립,학력인정 서울자동차고등학교,남여공학,특성화고,서울특별시 용산구 백범로45길 15,(효창동/ 서울자동차고등학교)
평생학교(고)-3년6학기,사립,학력인정 서울자동차고등학교,남여공학,특성화고,서울특별시 용산구 백범로45길 15,(효창동/ 서울자동차고등학교)
평생학교(고)-3년6학기,사립,학력인정 서울자동차고등학교,남여공학,특성화고,서울특별시 용산구 백범로45길 15,(효창동/ 서울자동차고등학교)
평생학교(고)-3년6학기,사립,학력인정 신동신중.정보산업고등학교,남여공학,,서울특별시 동작구 동작대로33마길 27-1,(사당동/ 신동신중 정보산업 고등학교)
평생학교(고)-3년6학기,사립,학력인정 신동신중.정보산업고등학교,남여공학,,서울특별시 동작구 동작대로33마길 27-1,(사당동/ 신동신중 정보산업 고등학교)
평생학교(고)-3년6학기,사립,학력인정 신동신중.정보산업고등학교,남여공학,,서울특별시 동작구 동작대로33마길 27-1,(사당동/ 신동신중 정보산업 고등학교)
고등학교,공립,휘봉고등학교,남여공학,일반고,서울특별시 동대문구 한천로 290,(휘경동)
고등학교,공립,휘봉고등학교,남여공학,일반고,서울특별시 동대문구 한천로 290,(휘경동)
고등학교,공립,휘봉고등학교,남여공학,일반고,서울특별시 동대문구 한천로 290,(휘경동)
고등학교,공립,휘봉고등학교,남여공학,일반고,서울특별시 동대문구 한천로 290,(휘경동)
고등학교,공립,잠일고등학교,남여공학,일반고,서울특별시 송파구 백제고분로 21,(잠실동)
고등학교,공립,잠일고등학교,남여공학,일반고,서울특별시 송파구 백제고분로 21,(잠실동)
고등학교,공립,잠일고등학교,남여공학,일반고,서울특별시 송파구 백제고분로 21,(잠실동)
고등학교,공립,잠일고등학교,남여공학,일반고,서울특별시 송파구 백제고분로 21,(잠실동)
고등학교,공립,구암고등학교,남여공학,일반고,서울특별시 관악구 성현로 57,(봉천동/구암고등학교)
고등학교,공립,구암고등학교,남여공학,일반고,서울특별시 관악구 성현로 57,(봉천동/구암고등학교)
고등학교,공립,구암고등학교,남여공학,일반고,서울특별시 관악구 성현로 57,(봉천동/구암고등학교)
고등학교,공립,구암고등학교,남여공학,일반고,서울특별시 관악구 성현로 57,(봉천동/구암고등학교)
고등학교,국립,서울대학교사범대학부설고등학교,남여공학,일반고,서울특별시 성북구 월곡로 6,(종암동)
고등학교,국립,서울대학교사범대학부설고등학교,남여공학,일반고,서울특별시 성북구 월곡로 6,(종암동)
고등학교,국립,서울대학교사범대학부설고등학교,남여공학,일반고,서울특별시 성북구 월곡로 6,(종암동)
고등학교,국립,서울대학교사범대학부설고등학교,남여공학,일반고,서울특별시 성북구 월곡로 6,(종암동)
각종학교(고),공립,꿈타래학교,남여공학,특성화고,서울특별시 관악구 신림로 67,(신림동/서울산업정보학교)
각종학교(고),공립,꿈타래학교,남여공학,특성화고,서울특별시 관악구 신림로 67,(신림동/서울산업정보학교)
고등학교,사립,화곡보건경영고등학교,남여공학,특성화고,서울특별시 강서구 강서로45길 70,(내발산동/ 화곡보건경영고등학교)
고등학교,사립,화곡보건경영고등학교,남여공학,특성화고,서울특별시 강서구 강서로45길 70,(내발산동/ 화곡보건경영고등학교)
고등학교,사립,화곡보건경영고등학교,남여공학,특성화고,서울특별시 강서구 강서로45길 70,(내발산동/ 화곡보건경영고등학교)
고등학교,사립,화곡보건경영고등학교,남여공학,특성화고,서울특별시 강서구 강서로45길 70,(내발산동/ 화곡보건경영고등학교)
고등학교,사립,화곡보건경영고등학교,남여공학,특성화고,서울특별시 강서구 강서로45길 70,(내발산동/ 화곡보건경영고등학교)
고등학교,사립,화곡보건경영고등학교,남여공학,특성화고,서울특별시 강서구 강서로45길 70,(내발산동/ 화곡보건경영고등학교)
고등학교,사립,화곡보건경영고등학교,남여공학,특성화고,서울특별시 강서구 강서로45길 70,(내발산동/ 화곡보건경영고등학교)
고등학교,사립,화곡보건경영고등학교,남여공학,특성화고,서울특별시 강서구 강서로45길 70,(내발산동/ 화곡보건경영고등학교)
고등학교,사립,화곡보건경영고등학교,남여공학,특성화고,서울특별시 강서구 강서로45길 70,(내발산동/ 화곡보건경영고등학교)
고등학교,사립,화곡보건경영고등학교,남여공학,특성화고,서울특별시 강서구 강서로45길 70,(내발산동/ 화곡보건경영고등학교)
고등학교,사립,화곡보건경영고등학교,남여공학,특성화고,서울특별시 강서구 강서로45길 70,(내발산동/ 화곡보건경영고등학교)
고등학교,사립,화곡보건경영고등학교,남여공학,특성화고,서울특별시 강서구 강서로45길 70,(내발산동/ 화곡보건경영고등학교)
고등학교,사립,화곡보건경영고등학교,남여공학,특성화고,서울특별시 강서구 강서로45길 70,(내발산동/ 화곡보건경영고등학교)
고등학교,사립,화곡보건경영고등학교,남여공학,특성화고,서울특별시 강서구 강서로45길 70,(내발산동/ 화곡보건경영고등학교)
고등학교,사립,화곡보건경영고등학교,남여공학,특성화고,서울특별시 강서구 강서로45길 70,(내발산동/ 화곡보건경영고등학교)
고등학교,사립,화곡보건경영고등학교,남여공학,특성화고,서울특별시 강서구 강서로45길 70,(내발산동/ 화곡보건경영고등학교)
고등학교,사립,화곡보건경영고등학교,남여공학,특성화고,서울특별시 강서구 강서로45길 70,(내발산동/ 화곡보건경영고등학교)
고등학교,사립,화곡보건경영고등학교,남여공학,특성화고,서울특별시 강서구 강서로45길 70,(내발산동/ 화곡보건경영고등학교)
고등학교,사립,영신간호비즈니스고등학교,여,특성화고,서울특별시 노원구 중계로16나길 13,/ 영신간호비즈니스고등학교 (중계동)
고등학교,사립,영신간호비즈니스고등학교,여,특성화고,서울특별시 노원구 중계로16나길 13,/ 영신간호비즈니스고등학교 (중계동)
고등학교,사립,영신간호비즈니스고등학교,여,특성화고,서울특별시 노원구 중계로16나길 13,/ 영신간호비즈니스고등학교 (중계동)
고등학교,사립,영신간호비즈니스고등학교,여,특성화고,서울특별시 노원구 중계로16나길 13,/ 영신간호비즈니스고등학교 (중계동)
고등학교,사립,영신간호비즈니스고등학교,여,특성화고,서울특별시 노원구 중계로16나길 13,/ 영신간호비즈니스고등학교 (중계동)
고등학교,사립,영신간호비즈니스고등학교,여,특성화고,서울특별시 노원구 중계로16나길 13,/ 영신간호비즈니스고등학교 (중계동)
고등학교,사립,영신간호비즈니스고등학교,여,특성화고,서울특별시 노원구 중계로16나길 13,/ 영신간호비즈니스고등학교 (중계동)
고등학교,사립,영신간호비즈니스고등학교,여,특성화고,서울특별시 노원구 중계로16나길 13,/ 영신간호비즈니스고등학교 (중계동)
고등학교,사립,영신간호비즈니스고등학교,여,특성화고,서울특별시 노원구 중계로16나길 13,/ 영신간호비즈니스고등학교 (중계동)
고등학교,사립,영신간호비즈니스고등학교,여,특성화고,서울특별시 노원구 중계로16나길 13,/ 영신간호비즈니스고등학교 (중계동)
고등학교,사립,영신간호비즈니스고등학교,여,특성화고,서울특별시 노원구 중계로16나길 13,/ 영신간호비즈니스고등학교 (중계동)
고등학교,사립,영신간호비즈니스고등학교,여,특성화고,서울특별시 노원구 중계로16나길 13,/ 영신간호비즈니스고등학교 (중계동)
고등학교,사립,영신간호비즈니스고등학교,여,특성화고,서울특별시 노원구 중계로16나길 13,/ 영신간호비즈니스고등학교 (중계동)
고등학교,사립,영신간호비즈니스고등학교,여,특성화고,서울특별시 노원구 중계로16나길 13,/ 영신간호비즈니스고등학교 (중계동)
고등학교,사립,영신간호비즈니스고등학교,여,특성화고,서울특별시 노원구 중계로16나길 13,/ 영신간호비즈니스고등학교 (중계동)
고등학교,사립,영신간호비즈니스고등학교,여,특성화고,서울특별시 노원구 중계로16나길 13,/ 영신간호비즈니스고등학교 (중계동)
고등학교,사립,영신간호비즈니스고등학교,여,특성화고,서울특별시 노원구 중계로16나길 13,/ 영신간호비즈니스고등학교 (중계동)
고등학교,사립,영신간호비즈니스고등학교,여,특성화고,서울특별시 노원구 중계로16나길 13,/ 영신간호비즈니스고등학교 (중계동)
고등학교,사립,영신간호비즈니스고등학교,여,특성화고,서울특별시 노원구 중계로16나길 13,/ 영신간호비즈니스고등학교 (중계동)
고등학교,사립,영신간호비즈니스고등학교,여,특성화고,서울특별시 노원구 중계로16나길 13,/ 영신간호비즈니스고등학교 (중계동)
고등학교,사립,영신간호비즈니스고등학교,여,특성화고,서울특별시 노원구 중계로16나길 13,/ 영신간호비즈니스고등학교 (중계동)
고등학교,사립,영신간호비즈니스고등학교,여,특성화고,서울특별시 노원구 중계로16나길 13,/ 영신간호비즈니스고등학교 (중계동)
고등학교,사립,영신간호비즈니스고등학교,여,특성화고,서울특별시 노원구 중계로16나길 13,/ 영신간호비즈니스고등학교 (중계동)
고등학교,사립,영신간호비즈니스고등학교,여,특성화고,서울특별시 노원구 중계로16나길 13,/ 영신간호비즈니스고등학교 (중계동)
고등학교,사립,영신간호비즈니스고등학교,여,특성화고,서울특별시 노원구 중계로16나길 13,/ 영신간호비즈니스고등학교 (중계동)
고등학교,사립,홍익디자인고등학교,여,특성화고,서울특별시 마포구 성미산로 111,(연남동)
고등학교,사립,홍익디자인고등학교,여,특성화고,서울특별시 마포구 성미산로 111,(연남동)
고등학교,사립,홍익디자인고등학교,여,특성화고,서울특별시 마포구 성미산로 111,(연남동)
고등학교,사립,홍익디자인고등학교,여,특성화고,서울특별시 마포구 성미산로 111,(연남동)
고등학교,사립,홍익디자인고등학교,여,특성화고,서울특별시 마포구 성미산로 111,(연남동)
고등학교,사립,홍익디자인고등학교,여,특성화고,서울특별시 마포구 성미산로 111,(연남동)
고등학교,사립,홍익디자인고등학교,여,특성화고,서울특별시 마포구 성미산로 111,(연남동)
고등학교,사립,홍익디자인고등학교,여,특성화고,서울특별시 마포구 성미산로 111,(연남동)
고등학교,사립,홍익디자인고등학교,여,특성화고,서울특별시 마포구 성미산로 111,(연남동)
고등학교,사립,홍익디자인고등학교,여,특성화고,서울특별시 마포구 성미산로 111,(연남동)
고등학교,사립,송곡관광고등학교,여,특성화고,서울특별시 중랑구 양원역로 67,(망우동)
고등학교,사립,송곡관광고등학교,여,특성화고,서울특별시 중랑구 양원역로 67,(망우동)
고등학교,사립,송곡관광고등학교,여,특성화고,서울특별시 중랑구 양원역로 67,(망우동)
고등학교,사립,송곡관광고등학교,여,특성화고,서울특별시 중랑구 양원역로 67,(망우동)
고등학교,사립,송곡관광고등학교,여,특성화고,서울특별시 중랑구 양원역로 67,(망우동)
고등학교,사립,송곡관광고등학교,여,특성화고,서울특별시 중랑구 양원역로 67,(망우동)
고등학교,사립,송곡관광고등학교,여,특성화고,서울특별시 중랑구 양원역로 67,(망우동)
고등학교,사립,송곡관광고등학교,여,특성화고,서울특별시 중랑구 양원역로 67,(망우동)
고등학교,사립,송곡관광고등학교,여,특성화고,서울특별시 중랑구 양원역로 67,(망우동)
고등학교,사립,송곡관광고등학교,여,특성화고,서울특별시 중랑구 양원역로 67,(망우동)
고등학교,사립,송곡관광고등학교,여,특성화고,서울특별시 중랑구 양원역로 67,(망우동)
고등학교,사립,세그루패션디자인고등학교,여,특성화고,서울특별시 도봉구 시루봉로 53,/ 세그루패션디자인고등학교 (쌍문동)
고등학교,사립,세그루패션디자인고등학교,여,특성화고,서울특별시 도봉구 시루봉로 53,/ 세그루패션디자인고등학교 (쌍문동)
고등학교,사립,세그루패션디자인고등학교,여,특성화고,서울특별시 도봉구 시루봉로 53,/ 세그루패션디자인고등학교 (쌍문동)
고등학교,사립,세그루패션디자인고등학교,여,특성화고,서울특별시 도봉구 시루봉로 53,/ 세그루패션디자인고등학교 (쌍문동)
고등학교,사립,세그루패션디자인고등학교,여,특성화고,서울특별시 도봉구 시루봉로 53,/ 세그루패션디자인고등학교 (쌍문동)
고등학교,사립,세그루패션디자인고등학교,여,특성화고,서울특별시 도봉구 시루봉로 53,/ 세그루패션디자인고등학교 (쌍문동)
고등학교,사립,세그루패션디자인고등학교,여,특성화고,서울특별시 도봉구 시루봉로 53,/ 세그루패션디자인고등학교 (쌍문동)
고등학교,사립,세그루패션디자인고등학교,여,특성화고,서울특별시 도봉구 시루봉로 53,/ 세그루패션디자인고등학교 (쌍문동)
고등학교,사립,세그루패션디자인고등학교,여,특성화고,서울특별시 도봉구 시루봉로 53,/ 세그루패션디자인고등학교 (쌍문동)
고등학교,사립,세그루패션디자인고등학교,여,특성화고,서울특별시 도봉구 시루봉로 53,/ 세그루패션디자인고등학교 (쌍문동)
고등학교,사립,세그루패션디자인고등학교,여,특성화고,서울특별시 도봉구 시루봉로 53,/ 세그루패션디자인고등학교 (쌍문동)
고등학교,사립,세그루패션디자인고등학교,여,특성화고,서울특별시 도봉구 시루봉로 53,/ 세그루패션디자인고등학교 (쌍문동)
고등학교,사립,세그루패션디자인고등학교,여,특성화고,서울특별시 도봉구 시루봉로 53,/ 세그루패션디자인고등학교 (쌍문동)
고등학교,사립,세그루패션디자인고등학교,여,특성화고,서울특별시 도봉구 시루봉로 53,/ 세그루패션디자인고등학교 (쌍문동)
고등학교,사립,세그루패션디자인고등학교,여,특성화고,서울특별시 도봉구 시루봉로 53,/ 세그루패션디자인고등학교 (쌍문동)
고등학교,공립,삼각산고등학교,남여공학,일반고,서울특별시 강북구 삼양로19길 40,(미아동/삼각산고등학교)
고등학교,공립,삼각산고등학교,남여공학,일반고,서울특별시 강북구 삼양로19길 40,(미아동/삼각산고등학교)
고등학교,공립,삼각산고등학교,남여공학,일반고,서울특별시 강북구 삼양로19길 40,(미아동/삼각산고등학교)
고등학교,공립,삼각산고등학교,남여공학,일반고,서울특별시 강북구 삼양로19길 40,(미아동/삼각산고등학교)
고등학교,공립,선사고등학교,남여공학,일반고,서울특별시 강동구 고덕로25길 17,/ 선사고등학교 (암사동)
고등학교,공립,선사고등학교,남여공학,일반고,서울특별시 강동구 고덕로25길 17,/ 선사고등학교 (암사동)
고등학교,공립,선사고등학교,남여공학,일반고,서울특별시 강동구 고덕로25길 17,/ 선사고등학교 (암사동)
고등학교,공립,선사고등학교,남여공학,일반고,서울특별시 강동구 고덕로25길 17,/ 선사고등학교 (암사동)
고등학교,공립,신도고등학교,남여공학,일반고,서울특별시 은평구 통일로 961,(진관동)
고등학교,공립,신도고등학교,남여공학,일반고,서울특별시 은평구 통일로 961,(진관동)
고등학교,공립,신도고등학교,남여공학,일반고,서울특별시 은평구 통일로 961,(진관동)
고등학교,공립,신도고등학교,남여공학,일반고,서울특별시 은평구 통일로 961,(진관동)
각종학교(고),사립,여명학교,남여공학,일반고,서울특별시 중구 소파로 99,/ 여명학교 (남산동2가)
고등학교,사립,동양고등학교,남,일반고,서울특별시 강서구 허준로 50,(가양동/동양고등학교)
고등학교,사립,동양고등학교,남,일반고,서울특별시 강서구 허준로 50,(가양동/동양고등학교)
고등학교,사립,동양고등학교,남,일반고,서울특별시 강서구 허준로 50,(가양동/동양고등학교)
고등학교,사립,동양고등학교,남,일반고,서울특별시 강서구 허준로 50,(가양동/동양고등학교)
고등학교,사립,동양고등학교,남,일반고,서울특별시 강서구 허준로 50,(가양동/동양고등학교)
고등학교,사립,동양고등학교,남,일반고,서울특별시 강서구 허준로 50,(가양동/동양고등학교)
고등학교,사립,동양고등학교,남,일반고,서울특별시 강서구 허준로 50,(가양동/동양고등학교)
고등학교,사립,동양고등학교,남,일반고,서울특별시 강서구 허준로 50,(가양동/동양고등학교)
고등학교,사립,동양고등학교,남,일반고,서울특별시 강서구 허준로 50,(가양동/동양고등학교)
고등학교,사립,동양고등학교,남,일반고,서울특별시 강서구 허준로 50,(가양동/동양고등학교)
고등학교,공립,서울금융고등학교,남여공학,특성화고,서울특별시 양천구 가로공원로61길 19,/ 서울금융고등학교 (신월동)
고등학교,공립,서울금융고등학교,남여공학,특성화고,서울특별시 양천구 가로공원로61길 19,/ 서울금융고등학교 (신월동)
고등학교,공립,서울금융고등학교,남여공학,특성화고,서울특별시 양천구 가로공원로61길 19,/ 서울금융고등학교 (신월동)
고등학교,공립,서울금융고등학교,남여공학,특성화고,서울특별시 양천구 가로공원로61길 19,/ 서울금융고등학교 (신월동)
고등학교,공립,서울금융고등학교,남여공학,특성화고,서울특별시 양천구 가로공원로61길 19,/ 서울금융고등학교 (신월동)
고등학교,공립,서울금융고등학교,남여공학,특성화고,서울특별시 양천구 가로공원로61길 19,/ 서울금융고등학교 (신월동)
고등학교,공립,서울금융고등학교,남여공학,특성화고,서울특별시 양천구 가로공원로61길 19,/ 서울금융고등학교 (신월동)
고등학교,공립,서울금융고등학교,남여공학,특성화고,서울특별시 양천구 가로공원로61길 19,/ 서울금융고등학교 (신월동)
고등학교,공립,서울금융고등학교,남여공학,특성화고,서울특별시 양천구 가로공원로61길 19,/ 서울금융고등학교 (신월동)
고등학교,공립,서울금융고등학교,남여공학,특성화고,서울특별시 양천구 가로공원로61길 19,/ 서울금융고등학교 (신월동)
고등학교,공립,서울금융고등학교,남여공학,특성화고,서울특별시 양천구 가로공원로61길 19,/ 서울금융고등학교 (신월동)
고등학교,공립,서울금융고등학교,남여공학,특성화고,서울특별시 양천구 가로공원로61길 19,/ 서울금융고등학교 (신월동)
고등학교,공립,서울금융고등학교,남여공학,특성화고,서울특별시 양천구 가로공원로61길 19,/ 서울금융고등학교 (신월동)
고등학교,공립,서울금융고등학교,남여공학,특성화고,서울특별시 양천구 가로공원로61길 19,/ 서울금융고등학교 (신월동)
고등학교,공립,서울금융고등학교,남여공학,특성화고,서울특별시 양천구 가로공원로61길 19,/ 서울금융고등학교 (신월동)
고등학교,공립,서울금융고등학교,남여공학,특성화고,서울특별시 양천구 가로공원로61길 19,/ 서울금융고등학교 (신월동)
고등학교,공립,서울금융고등학교,남여공학,특성화고,서울특별시 양천구 가로공원로61길 19,/ 서울금융고등학교 (신월동)
고등학교,공립,서울금융고등학교,남여공학,특성화고,서울특별시 양천구 가로공원로61길 19,/ 서울금융고등학교 (신월동)
고등학교,공립,서울금융고등학교,남여공학,특성화고,서울특별시 양천구 가로공원로61길 19,/ 서울금융고등학교 (신월동)
고등학교,공립,서울금융고등학교,남여공학,특성화고,서울특별시 양천구 가로공원로61길 19,/ 서울금융고등학교 (신월동)
고등학교,공립,서울금융고등학교,남여공학,특성화고,서울특별시 양천구 가로공원로61길 19,/ 서울금융고등학교 (신월동)
고등학교,공립,서울금융고등학교,남여공학,특성화고,서울특별시 양천구 가로공원로61길 19,/ 서울금융고등학교 (신월동)
고등학교,사립,은평메디텍고등학교,남여공학,특성화고,서울특별시 은평구 진관2로 57-57,(진관동/은평메디텍고등학교)
고등학교,사립,은평메디텍고등학교,남여공학,특성화고,서울특별시 은평구 진관2로 57-57,(진관동/은평메디텍고등학교)
고등학교,사립,은평메디텍고등학교,남여공학,특성화고,서울특별시 은평구 진관2로 57-57,(진관동/은평메디텍고등학교)
고등학교,사립,은평메디텍고등학교,남여공학,특성화고,서울특별시 은평구 진관2로 57-57,(진관동/은평메디텍고등학교)
고등학교,사립,은평메디텍고등학교,남여공학,특성화고,서울특별시 은평구 진관2로 57-57,(진관동/은평메디텍고등학교)
고등학교,사립,은평메디텍고등학교,남여공학,특성화고,서울특별시 은평구 진관2로 57-57,(진관동/은평메디텍고등학교)
고등학교,사립,은평메디텍고등학교,남여공학,특성화고,서울특별시 은평구 진관2로 57-57,(진관동/은평메디텍고등학교)
고등학교,사립,은평메디텍고등학교,남여공학,특성화고,서울특별시 은평구 진관2로 57-57,(진관동/은평메디텍고등학교)
고등학교,사립,은평메디텍고등학교,남여공학,특성화고,서울특별시 은평구 진관2로 57-57,(진관동/은평메디텍고등학교)
고등학교,사립,은평메디텍고등학교,남여공학,특성화고,서울특별시 은평구 진관2로 57-57,(진관동/은평메디텍고등학교)
고등학교,사립,은평메디텍고등학교,남여공학,특성화고,서울특별시 은평구 진관2로 57-57,(진관동/은평메디텍고등학교)
고등학교,사립,은평메디텍고등학교,남여공학,특성화고,서울특별시 은평구 진관2로 57-57,(진관동/은평메디텍고등학교)
고등학교,사립,은평메디텍고등학교,남여공학,특성화고,서울특별시 은평구 진관2로 57-57,(진관동/은평메디텍고등학교)
고등학교,사립,은평메디텍고등학교,남여공학,특성화고,서울특별시 은평구 진관2로 57-57,(진관동/은평메디텍고등학교)
고등학교,사립,서울아이티고등학교,남여공학,특성화고,서울특별시 노원구 섬밭로 299,(중계동/서울아이티고등학교)
고등학교,사립,서울아이티고등학교,남여공학,특성화고,서울특별시 노원구 섬밭로 299,(중계동/서울아이티고등학교)
고등학교,사립,서울아이티고등학교,남여공학,특성화고,서울특별시 노원구 섬밭로 299,(중계동/서울아이티고등학교)
고등학교,사립,서울아이티고등학교,남여공학,특성화고,서울특별시 노원구 섬밭로 299,(중계동/서울아이티고등학교)
고등학교,사립,서울아이티고등학교,남여공학,특성화고,서울특별시 노원구 섬밭로 299,(중계동/서울아이티고등학교)
고등학교,사립,서울아이티고등학교,남여공학,특성화고,서울특별시 노원구 섬밭로 299,(중계동/서울아이티고등학교)
고등학교,사립,서울아이티고등학교,남여공학,특성화고,서울특별시 노원구 섬밭로 299,(중계동/서울아이티고등학교)
고등학교,사립,서울아이티고등학교,남여공학,특성화고,서울특별시 노원구 섬밭로 299,(중계동/서울아이티고등학교)
고등학교,사립,서울아이티고등학교,남여공학,특성화고,서울특별시 노원구 섬밭로 299,(중계동/서울아이티고등학교)
고등학교,사립,서울아이티고등학교,남여공학,특성화고,서울특별시 노원구 섬밭로 299,(중계동/서울아이티고등학교)
고등학교,사립,서울아이티고등학교,남여공학,특성화고,서울특별시 노원구 섬밭로 299,(중계동/서울아이티고등학교)
고등학교,사립,서울아이티고등학교,남여공학,특성화고,서울특별시 노원구 섬밭로 299,(중계동/서울아이티고등학교)
고등학교,사립,서울아이티고등학교,남여공학,특성화고,서울특별시 노원구 섬밭로 299,(중계동/서울아이티고등학교)
고등학교,사립,서울아이티고등학교,남여공학,특성화고,서울특별시 노원구 섬밭로 299,(중계동/서울아이티고등학교)
고등학교,사립,서울아이티고등학교,남여공학,특성화고,서울특별시 노원구 섬밭로 299,(중계동/서울아이티고등학교)
고등학교,사립,서울아이티고등학교,남여공학,특성화고,서울특별시 노원구 섬밭로 299,(중계동/서울아이티고등학교)
고등학교,사립,서울아이티고등학교,남여공학,특성화고,서울특별시 노원구 섬밭로 299,(중계동/서울아이티고등학교)
고등학교,사립,서울아이티고등학교,남여공학,특성화고,서울특별시 노원구 섬밭로 299,(중계동/서울아이티고등학교)
